project_id,budget_year,block_no,block_name,role_in_project,block_total_amount
99,2024,B,一般社団法人新情報センター,世論調査事業の執行に係る業務を担う。,22506000.0
99,2024,C,株式会社Ｒｅａｌｍｅｄｉａ　Ｌａｂ.,世論調査事業における郵送回答及びインターネット回答の分析業務を担う。,1199000.0
99,2024,D,株式会社アイガーほか,世論調査業務の報告書等の印刷・製本にかかる業務を担う。,3622181.0
99,2024,E,日本郵便株式会社,世論調査業務の調査に関する依頼文書の郵送にかかる業務を担う。,181452.0
99,2024,F,ヤマト運輸株式会社,世論調査業務の報告書の送付にかかる業務を担う。,104830.0
99,2024,G,株式会社フォリウムほか,世論調査事業の執行の一部に係る業務を担う。,3633826.0
99,2024,H,株式会社ＡＣＴマーケティング,世論調査事業の執行の一部に係る業務を担う。,129250.0
100,2024,A,地方公共団体,内閣総理大臣の認定を受けたアイヌ施策推進地域計画に基づく事業の実施,2342837000.0
101,2024,A,政府調達苦情検討委員,申し立てられた苦情に対して、公平かつ独立した立場から苦情の検討を行う。,568000.0
101,2024,B,扶桑速記印刷株式会社ほか,政府調達苦情検討委員会に供する飲料の提供及び速記業務。,290000.0
102,2024,A,独立行政法人日本貿易振興機構ほか,会議出席に伴う謝金,86300.0
102,2024,B,株式会社メディア総合研究所ほか,速記等,336952.0
103,2024,A,個人,道州制特区の推進に係るヒアリング調査経費,257296.0
104,2024,A,民間資金等活用事業調査費補助事業,地方公共団体に対し、PPP/PFI 事業の導入に係る検討に要する調査委託費を助成,155607800.0
104,2024,B,PPP/PFI促進のための調査検討支援業務,地方公共団体等におけるＰＰＰ／ＰＦＩの促進に向け実施する支援事業,116276560.0
104,2024,C,PPP/PFI推進のための調査検討業務,ＰＰＰ／ＰＦＩの推進に向けＰＦＩ室が主体的に行う調査・検討,27702000.0
105,2024,A,株式会社エーフォース,2023 年（令和５年度） 特定非営利活動法人に関する実態調査及び2022 年度（令和４年度）市民の社会貢献に関する実態調査に関する集計作業等,14300000.0
105,2024,B,株式会社フリートプランニング,調査用品の印刷・封入・送付・回収及び回答内容の転記作業,3850000.0
105,2024,C,株式会社ホームスタッフサービス,認定特定非営利活動法人の活動状況に関するアンケート調査,533000.0
105,2024,D,株式会社エレクトロニック・ライブラリー,ＥＬＮＥＴの利用,1178000.0
105,2024,E,有限責任あずさ監査法人,諸外国のＮＰＯのテロ資金供与対策に関する調査等業務,990000.0
105,2024,F,富士フイルムＲＩＰＣＯＲＤ合同会社,ＮＰＯ法人ポータルサイト「web報告システム」のデータ整備（文書のデジタル化等）等業務,220000.0
106,2024,A,有限責任監査法人トーマツ,ソーシャル・インパクト・ファンド等に関する国外の先行事例等調査,24216000.0
106,2024,B,株式会社エァクレーレン,休眠預金等活用制度説明資料の和文英訳作業,97000.0
106,2024,C,日本交通（株）赤坂営業所,視察に伴う車両借上げ,73000.0
106,2024,D,株式会社ジェイ・アンド・ワイ,海外用レンタル携帯電話及びWi-Fiルータの使用,16000.0
107,2024,A,日経印刷株式会社ほか,国内経済の動向調査等に係る印刷業務等,7197000.0
107,2024,B,株式会社帝国データバンクほか,国内経済の動向調査等に係る調査業務,10366000.0
107,2024,C,日経メディアマーケティング株式会社ほか,国内経済の動向調査等に係るデータ購入,31165000.0
107,2024,D,エイコウ商事有限会社ほか,国内経済の動向調査等に係る物品購入,1860000.0
108,2024,A,三菱UFJリサーチ&コンサルティング株式会社,「景気ウォッチャー調査」とりまとめ、東海地域の調査の実施等,130240000.0
108,2024,B,株式会社日本経済研究所ほか,「景気ウォッチャー調査」東海地域を除く各地域の調査の実施,61890000.0
108,2024,C,株式会社ワコーほか,景気ウォッチャー調査等の印刷製本等,1939961.0
108,2024,D,株式会社オーエムシー,「地域経済動向専門家会議」運営,5322993.0
108,2024,E,公益財団法人九州経済調査協会,地域別支出総合指数（RDEI）の作成、分析、検証,7271000.0
108,2024,F,株式会社東京商工リサーチほか,地域経済の動向調査等に係るデータ購入,756000.0
109,2024,A,国際金融協会（ＩＩＦ）　ほか,情報通信を利用したデータベースやニュース情報の入手,14257612.0
109,2024,B,日経印刷株式会社ほか,ニュース情報の入手、「世界経済の潮流」の印刷製本、「世界経済の潮流」の和文英訳　等,4042721.0
110,2024,A,「自治体SDGｓモデル事業」・「広域連携ＳＤＧｓモデル事業」選定地方公共団体,「自治体SDGsモデル事業」、「広域連携SDGsモデル事業」に選定された事業の実施,178627000.0
110,2024,B,民間事業者,地方創生SDGs官民連携プラットフォーム運営業務、地方創生SDGs推進に係る調査・研究業務、国際フォーラム運営等,147290000.0
111,2024,A,公益財団法人日本生産性本部,地方創生カレッジの運営全般,168780000.0
111,2024,B,PwCコンサルティング合同会社ほか,プロフェッショナル人材事業にかかる専門的調査・分析業務ほか,93092000.0
111,2024,C,三菱UFJリサーチ＆コンサルティング株式会社,地方創生人材支援制度に係る調査・派遣者支援事業,11434000.0
111,2024,D,ＰｗＣコンサルティング合同会社,補助事業者,2069868000.0
111,2024,E,株式会社Aほか,間接補助事業者,1938980000.0
112,2024,A,株式会社JTB他７社,RESAS利活用に係る普及促進事業,38317000.0
113,2024,A,都道府県・市町村,魅力的な高等学校づくりにより、高校生の地域留学を推進するための取組のうち、高校魅力／化のためのモデルとなる取組の設計・実施等,89569977.0
113,2024,B,民間事業者,地域留学を円滑に進めるための仕組みづくり、地域留学を促進するイベントの実施、高校魅力／化支援に係る協力者会議の運営等,36836000.0
114,2024,A,三菱ＵＦＪリサーチ＆コンサルティング株式会社,事業全体の企画・調整、セミナー等の運営、好事例の調査等の実施,15950000.0
114,2024,B,株式会社ディーネット,ポータルサイトの運用保守,3173940.0
114,2024,C,株式会社アレックス,ポータルサイトの運営,937200.0
116,2024,A,一般財団法人日本開発構想研究所,地方公共団体におけるサテライトキャンパス誘致事業の調査分析・計画作成支援等,14465000.0
116,2024,B,株式会社ティーケーピー,研修のライブ配信等業務,105000.0
118,2024,A,株式会社ランドブレイン,補助金の交付、補助事業の執行管理等,126406000.0
118,2024,B,株式会社クリーマほか,モデル事業の実施,105095000.0
118,2024,C,（株）価値総合研究所,官民連携プラットフォームの運営等を通じた中間支援組織等相互の連携・事業形成促進に関する調査・検討業務,27913000.0
119,2024,A,株式会社パソナ,情報提供・相談業務及び Action 宣言・表彰制度を通じた地方創生テレワーク推進のための調査研究業務,93948000.0
119,2024,B,株式会社カルティブ,地域課題解決型地方創生テレワーク推進のための調査研究業務,6997000.0
119,2024,C,株式会社地方創生,Webコンテンツ作成運用業務、事例集作成業務,13200000.0
119,2024,D,一般社団法人日本テレワーク協会,調査・情報提供支援業務及び自己宣言制度における広報業務等,3300000.0
119,2024,E,株式会社テレワークマネジメント,各種調査業務、広報業務,11000000.0
119,2024,F,株式会社パソナJOB HUB,推進パートナー連携イベント及び推進セミナーの企画・運営業務,5500000.0
119,2024,G,株式会社ゴートップ,表彰式備品作成業務、インタビュー動画作成業務,1298000.0
121,2024,A,株式会社野村総合研究所,新型コロナウイルス感染症対応地方創生臨時交付金の効果検証・効果促進に関する調査等業務,42460000.0
121,2024,B,株式会社クレス,新型コロナウイルス感染症対応地方創生臨時交付金実施計画の集計・整理,869000.0
122,2024,A,総務省,内閣府から予算を移替えし、各地方公共団体へ交付金（通常分・重点交付金）を交付,1789327107697.0
122,2024,B,総務省,内閣府から予算を移替えし、各地方公共団体へ交付金（検査促進交付金）を交付,33040073049.0
